PID,차량번호,이전차량번호,차량명,세부 모델,색상,주행거리,최초등록일,홈페이지상태,경과일수(매입일기준),매입유형1,매입유형2,매입유형3,매입담당자,최종수정일,신차가,매입가,지점판매가,할인,할인적용가,예상매출이익,신차가대비,담당자명,RB상담수,E상담수,E URL,RB조회수,RB찜수,E조회수,E찜수,자사몰광고,E광고,지점
C26040800060,124고9749,169하5677,GV70,2.5T AWD 기본형,,136637,2022-02-28,판매완료,41,위탁매입,위탁매입,NH농협캐피탈,유원일,2026-04-08,55100000,26341700.0,28000000,0,28000000,1507545.0,51.0,유지석,1,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41700183,4,0,,,,,
C26040800039,130부5044,174하5428,K8 하이브리드,HEV 시그니처,청색,38642,2023-03-15,판매완료,42,위탁매입,위탁매입,우리금융캐피탈,한만수,2026-04-20,51850000,34000000.0,33800000,0,33800000,-181819.0,65.0,허강혁,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41684190,1,0,,,,,
C26040900009,39주0914,39주0914,아반떼AD,1.6 GDi 스마트,진회색,110813,2016-01-07,판매완료,12,현물,기타현물,개인매입,이재원,2026-04-15,18090000,6200000.0,7800000,0,7800000,1454545.0,43.0,구준회,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41865338,9,0,,,,,
C26040700001,30로3386,30로3386,신형 K5,2.0 가솔린 프레스티지 MX,흰색,102614,2016-12-16,판매완료,14,현물,플랫폼,헤이딜러,송병근,2026-04-14,28770000,9600000.0,11050000,0,11050000,1318181.0,38.0,박진선,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41831980,2,0,,,,,
C26040600056,130부5056,152하1266,신형쏘렌토 하이브리드(MQ4),1.6 HEV 2WD 노블레스,미색,117252,2020-12-28,판매완료,53,위탁매입,위탁매입,하나캐피탈,김영욱,2026-04-06,41600000,26100000.0,26100000,0,26100000,0.0,63.0,심왕신,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41638709,1,0,,,,,
C26041500050,38러1122,38러1122,K3,1.6 GDI 트렌디,미색,164797,2014-11-19,판매완료,5,현물,기타현물,개인매입,손우찬,2026-04-20,20620000,2200000.0,3010000,0,3010000,736363.0,15.0,,0,0,javascript:;,0,0,,,,,
C26041500060,18노5202,18노5202,올 뉴모닝,가솔린 디럭스 스페셜,진주색,140911,2011-11-10,판매완료,5,현물,대차,지점대차,이찬희,2026-04-17,12200000,700000.0,1710000,0,1710000,918181.0,14.0,,0,0,javascript:;,0,0,,,,,
C26041500061,43모6119,43모6119,그랜저HG,HG 300 익스클루시브,흰색,100348,2013-01-30,판매완료,5,현물,대차,지점대차,이순민,2026-04-20,36580000,3000000.0,4160000,0,4160000,1054545.0,11.0,,0,0,javascript:;,0,0,,,,,
C26042000042,284도1501,160허4940,GV70,2.2 디젤 AWD 기본형,흰색,77547,2021-04-02,판매완료,14,위탁매입,위탁매입,NH농협캐피탈,유원일,2026-04-08,56700000,26080240.0,28900000,0,28900000,2563418.0,51.0,김동기,0,0,,1,0,,,,,
C26041200001,350루6635,350루6635,더 뉴그랜저IG,가솔린 2.5 익스클루시브,,56882,2020-11-27,판매완료,7,현물,플랫폼,헤이딜러,전승훈,2026-04-13,39950000,22800000.0,25200000,0,25200000,2181818.0,63.0,김철관,1,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41867686,7,0,,,,,
C26041300016,119더8057,160허4785,GV70,2.2 디젤 AWD 기본형,회색,57296,2021-03-25,판매완료,21,위탁매입,위탁매입,NH농협캐피탈,유원일,2026-04-03,60900000,30992590.0,35900000,0,35900000,4461281.0,59.0,유웅현,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41815418,1,0,,,,,
C26022700118,60보7917,60보7917,뉴 신형K5,2.0 가솔린 노블레스,진회색,76099,2019-08-20,판매완료,43,현물,플랫폼,현대자동차,김형훈,2026-04-20,28300000,12490000.0,14800000,0,14800000,2100000.0,52.0,금도윤,1,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41671924,8,0,,,,,
C26041000081,319노5186,319노5186,모닝 어반,1.0 가솔린 시그니처,미색,71643,2020-06-19,판매완료,8,현물,기타현물,개인매입,권도행,2026-04-13,16000000,9200000.0,9700000,0,9700000,454545.0,61.0,이관호,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41853775,14,0,,,,,
C26041300079,159무8205,51부4947,쿠퍼(3세대),5도어 1.5 D 하이,빨강(주홍),134373,2015-06-30,판매완료,8,현물,기타현물,개인매입,남궁곤,2026-04-20,39700000,3000000.0,3010000,0,3010000,9090.0,8.0,,0,0,javascript:;,0,0,,,,,
C26041300081,242러6865,242러6865,제타(7세대),1.4 TSI 프레스티지,흰색,118956,2022-01-12,판매완료,21,위탁매입,위탁매입,하나캐피탈,김영욱,2026-04-13,32850000,16560000.0,16560000,0,16560000,0.0,50.0,김동기,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41806957,0,0,,,,,
C26041300087,03거3855,03거3855,아반떼AD,1.6 GDi 스타일,회색,126028,2018-07-16,판매완료,6,현물,대차,지점대차,이찬희,2026-04-17,14750000,2400000.0,4710000,0,4710000,2100000.0,32.0,,0,0,javascript:;,0,0,,,,,
C26041600010,48머4094,48머4094,제네시스,BH 330 모던,회색,255199,2013-04-26,판매완료,5,현물,대차,지점대차,강현구,2026-04-17,42860000,1000000.0,2110000,0,2110000,1009090.0,5.0,,0,0,javascript:;,0,0,,,,,
C26041400082,234더3350,234더3350,디 올뉴스포티지 하이브리드,1.6 HEV 시그니처,검정,38542,2023-06-22,판매완료,22,위탁매입,위탁매입,하나캐피탈,김영욱,2026-04-14,40230000,31500000.0,31500000,0,31500000,0.0,78.0,박진선,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41790742,1,0,,,,,
C26022500061,256모3013,256모3013,디 올뉴니로,1.6 HEV 프레스티지,회색,20960,2024-05-28,판매완료,54,현물,플랫폼,헤이딜러,최형열,2026-04-20,33800000,28350000.0,27800000,0,27800000,-500000.0,82.0,이재국,2,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41567382,6,0,,,,,
C26022500097,101우9499,101우9499,토레스,1.5 GDI-T 2WD T7,연두색,52289,2023-08-22,판매완료,54,현물,대차,지점대차,김현수,2026-04-20,33900000,18500000.0,19200000,0,19200000,636363.0,57.0,김현수,1,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41665657,10,0,,,,,
C26041000108,283어8822,160하4919,더 뉴그랜저IG 하이브리드,2.4 HEV 프리미엄,검정,203028,2021-03-19,판매완료,7,위탁매입,위탁매입,NH농협캐피탈,유원일,2026-04-15,38830000,13590500.0,12500000,0,12500000,-991364.0,32.0,박진선,0,0,javascript:;,0,0,,,,,
C26041000085,119더8033,169하5248,GV80,2.5 가솔린 AWD 기본형,흰색,60444,2022-01-19,판매완료,70,위탁매입,위탁매입,NH농협캐피탈,유원일,2026-04-10,85400000,45558345.0,49600000,0,49600000,3674231.0,58.0,김동기,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41546241,0,0,,,,,
C26033000099,145누2612,145누2612,그랜저IG,3.0 LPi 렌터카 모던,진회색,90840,2019-05-31,판매완료,20,현물,플랫폼,엔카닷컴,이강토,2026-03-31,30870000,14000000.0,15900000,0,15900000,1727272.0,52.0,김철관,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41809451,9,0,,,,,
C26032400089,40라8644,40라8644,올 뉴K3,1.6 가솔린 트렌디,흰색,102385,2019-04-12,판매완료,25,현물,플랫폼,헤이딜러,전승훈,2026-03-31,17870000,9620000.0,11900000,0,11900000,2072727.0,67.0,이찬희,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41772843,7,0,,,,,
C26041600044,330머8504,174하6306,신형 K5(DL3),2.0 가솔린 시그니처,흰색,91650,2023-05-18,판매완료,13,위탁매입,위탁매입,우리금융캐피탈,한만수,2026-04-09,33670000,21400000.0,21400000,0,21400000,0.0,64.0,김민식,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41858859,2,0,,,,,
C26030600072,65서1041,65서1041,그랜저IG 하이브리드,2.4 HEV 익스클루시브,흰색,67395,2017-06-01,판매완료,43,현물,플랫폼,헤이딜러,문준영,2026-04-20,40030000,16300000.0,18400000,0,18400000,1909090.0,46.0,장영석,1,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41667222,16,0,,,,,
C26030600009,143가9890,143가9890,더 뉴니로,1.6 GDI HEV 노블레스,진회색,65129,2020-05-27,판매완료,46,현물,플랫폼,헤이딜러,이준희,2026-04-20,30790000,17570000.0,19000000,0,19000000,1300000.0,62.0,신광우,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41652643,8,0,,,,,
C26022300029,348더2375,348더2375,E클래스(5세대),E250 익스클루시브,진회색,3884,2022-08-24,판매완료,56,현물,플랫폼,헤이딜러,신민석,2026-04-02,70000000,45100000.0,46500000,0,46500000,1272727.0,66.0,한재근,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41554391,8,0,,,,,
C26022100001,217모3933,217모3933,더 뉴스파크,프리미어,흰색,51523,2018-12-26,판매완료,57,현물,플랫폼,오플내차팔기(바로팔기),김서윤,2026-04-20,14700000,5800000.0,6700000,0,6700000,818181.0,46.0,오지희,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41594338,7,0,,,,,
C26022000069,40서5347,40서5347,신형 스포티지,1.7 2WD 노블레스,흰색,143032,2017-09-12,판매완료,56,현물,기타현물,개인매입,권도행,2026-04-17,25720000,8300000.0,9700000,0,9700000,1272727.0,38.0,김병현,1,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41554860,5,0,,,,,
C26021900095,07고9457,07고9457,신형 싼타페,2.0T GDi 2WD 익스클루시브 스페셜,진회색,82678,2018-04-24,판매완료,60,현물,기타현물,개인매입,이정표,2026-04-13,33550000,16600000.0,17000000,0,17000000,363636.0,51.0,이관호,1,1,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41547797,14,0,6.0,5.0,,,
C26021900005,03조6120,03조6120,신형 스포티지,R2.0 2WD 스타일 에디션,흰색,117897,2017-06-26,판매완료,57,현물,플랫폼,헤이딜러,석민준,2026-04-23,28580000,10690000.0,10900000,0,10900000,190909.0,38.0,김나현,4,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41653609,5,0,,,,,
C26030400010,248다1604,248다1604,더 뉴레이,1.0 가솔린 프레스티지,흰색,77362,2018-01-03,판매완료,46,현물,플랫폼,헤이딜러,김원빈,2026-04-08,16950000,10300000.0,11500000,0,11500000,1090909.0,68.0,구준회,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41651936,7,0,,,,,
C26022300114,04거4771,04거4771,티볼리 아머,1.6 가솔린 기어에디션,흰색,92395,2018-02-14,판매완료,56,현물,플랫폼,헤이딜러(셀프),이종호,2026-03-31,22600000,9050000.0,10600000,0,10600000,1409090.0,47.0,신민식,1,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41605064,3,0,,,,,
C26030300063,53러6090,53러6090,G80,3.3 GDi 럭셔리,회색,87922,2018-01-25,판매완료,48,현물,플랫폼,헤이딜러,손우찬,2026-04-15,48800000,16500000.0,17900000,0,17900000,1272727.0,37.0,강승원,1,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41773719,10,0,,,,,
C26020300051,262주9817,262주9817,더 뉴팰리세이드,3.8 가솔린 2WD 캘리그래피,흰색,32308,2023-04-20,판매완료,76,현물,기타현물,개인매입,박순영,2026-04-17,53680000,34400000.0,37300000,0,37300000,2636363.0,69.0,유봉우,3,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41474490,9,0,,,,,
C26020200082,231라7572,143호8695,신형쏘렌토 하이브리드(MQ4),1.6 HEV 2WD 프레스티지,,47294,2021-12-14,판매완료,116,위탁매입,위탁매입,하나캐피탈,김영욱,2026-03-26,41860000,33300000.0,32300000,1300000,31000000,-909091.0,77.0,송승익,2,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41270906,8,0,,,,,
C26020400053,220마9165,220마9165,팰리세이드,2.2 디젤 프레스티지,,94158,2020-08-18,판매완료,75,현물,기타현물,개인매입,남동호,2026-04-20,45850000,24200000.0,24700000,0,24700000,454545.0,54.0,김인섭,2,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41480732,9,0,,,,,
C26020500053,191다6748,191다6748,K7 프리미어,2.5 GDi X에디션,검정,45727,2020-06-05,판매완료,74,현물,기타현물,개인매입,남동호,2026-04-15,40340000,18100000.0,19300000,0,19300000,1090909.0,48.0,구준회,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41502513,16,0,,,,,
C26012700083,177고7241,177고7241,뉴 GV80,3.5 가솔린 AWD 기본형,흰색,22362,2024-04-18,판매완료,82,현물,기타현물,개인매입,이강토,2026-04-02,93350000,67000000.0,68900000,0,68900000,1727272.0,74.0,이민형,1,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41424647,16,0,,,,,
C26020800006,43어7970,43어7970,코나,1.6 가솔린 2WD 모던 테크,흰색,26521,2018-07-24,판매완료,71,현물,플랫폼,헤이딜러,황상희,2026-04-16,22330000,15600000.0,15700000,0,15700000,90909.0,70.0,박진선,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41505550,3,0,,,,,
C26020600016,132노1934,132노1934,신형 카니발(KA4),리무진 7인승 가솔린 노블레스,미색,18916,2023-05-04,판매완료,71,현물,플랫폼,헤이딜러,이상현,2026-03-30,43390000,32150000.0,33100000,0,33100000,863636.0,76.0,김현수,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41534059,6,0,20.0,0.0,,,
C26020600035,334다8932,334다8932,셀토스,1.6 가솔린 4WD 노블레스,흰색,43414,2020-05-18,판매완료,71,현물,플랫폼,헤이딜러,황상희,2026-04-16,30470000,20300000.0,20500000,0,20500000,181818.0,67.0,김민식,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41512824,5,0,,,,,
C26012300049,65저2468,65저2468,올 뉴투싼,디젤 R2.0 2WD 모던,진회색,89633,2017-03-29,판매완료,84,현물,플랫폼,헤이딜러,임현모,2026-04-10,28800000,13360000.0,13600000,0,13600000,218181.0,47.0,이도균,1,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41446572,5,0,,,,,
C26012600078,22고0239,22고0239,신형 K5,2.0 가솔린 프레스티지 MX,진회색,63569,2016-02-19,판매완료,84,현물,플랫폼,헤이딜러,황상희,2026-03-20,25950000,10300000.0,10900000,0,10900000,545454.0,42.0,김민식,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41430665,5,0,,,,,
C26012200053,377더1512,377더1512,신형 카니발(KA4),9인승 가솔린 시그니처,,17879,2022-06-20,판매완료,82,현물,기타현물,개인매입,김형훈,2026-04-12,45150000,31900000.0,32900000,0,32900000,909090.0,73.0,유웅현,2,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41474322,6,0,,,,,
C26012200015,114부7631,114부7631,더 올뉴투싼 하이브리드,1.6 HEV 모던,진회색,14566,2022-05-25,판매완료,89,현물,기타현물,개인매입,김형훈,2026-04-10,33080000,24500000.0,24500000,0,24500000,0.0,74.0,신세화,4,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41406193,17,0,,,,,
C26022600022,11로9522,11로9522,올 뉴쏘렌토,R2.0 2WD 프레스티지,흰색,53912,2015-07-02,판매완료,50,현물,플랫폼,헤이딜러,석민준,2026-04-17,32130000,13690000.0,13900000,0,13900000,190909.0,43.0,송현규,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41610797,7,0,,,,,
C26032400011,331더3952,331더3952,K7 프리미어,2.5 GDi X에디션,흰색,99478,2020-01-29,판매완료,26,현물,플랫폼,헤이딜러,남동호,2026-03-25,40340000,18890000.0,21800000,0,21800000,2645454.0,54.0,송연호,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41775739,3,0,,,,,
C26032400008,32거8519,32거8519,신형 i30,1.6 GDi PYL,흰색,87553,2013-08-13,판매완료,27,현물,플랫폼,헤이딜러,이동혁,2026-04-17,19200000,5680000.0,7100000,0,7100000,1290909.0,37.0,박진선,1,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41744123,8,0,,,,,
C26033100079,172더3356,172더3356,더 뉴레이,1.0 가솔린 프레스티지,,54447,2019-12-13,판매완료,20,현물,플랫폼,헤이딜러(셀프),정명윤,2026-04-20,17550000,10530000.0,12700000,0,12700000,1972727.0,72.0,한재근,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41803346,8,0,,,,,
C26033100075,25보8587,25보8587,Q50,S 하이브리드 스타일,파랑(남색곤색),103863,2017-07-28,판매완료,20,현물,기타현물,개인매입,이준희,2026-04-14,46800000,8000000.0,9600000,0,9600000,1454545.0,21.0,신광우,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41831178,1,0,,,,,
C25111400014,152가6558,152가6558,3시리즈(7세대),320e M 스포츠 팩,진회색,35857,2022-04-20,판매완료,154,현물,플랫폼,오플내차팔기(바로팔기),유원일,2026-04-20,58500000,34860000.0,32700000,0,32700000,-1963637.0,56.0,김나현,1,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41016635,21,0,,,,,
C25121100060,353더3988,353더3988,모닝 어반,1.0 가솔린 프레스티지,흰색,41622,2020-06-24,판매완료,123,현물,기타현물,개인매입,권도행,2026-04-17,13700000,9400000.0,9900000,0,9900000,454545.0,72.0,허강혁,3,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41195573,5,0,,,,,
C25121100062,186노4219,197호8031,디 올뉴니로,1.6 HEV 프레스티지,흰색,77953,2022-03-17,판매완료,127,위탁매입,위탁매입,MG캐피탈,이재웅,2026-04-20,36680000,23110000.0,23300000,0,23300000,172727.0,64.0,심왕신,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41265623,5,0,,,,,
C25121600056,292서2543,292서2543,더 뉴그랜저IG 하이브리드,2.4 HEV 캘리그래피,,71562,2021-05-26,판매완료,125,현물,플랫폼,오플내차팔기(바로팔기),장순명,2026-04-20,48780000,29300000.0,29600000,0,29600000,272727.0,61.0,이재국,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41189897,12,0,,,,,
C25120410049,339어5077,141하1857,신형 카니발(KA4),9인승 디젤 노블레스,흰색,61069,2022-04-22,판매완료,134,선물,선물,현대캐피탈,박종만,2026-04-20,39030000,22130010.0,23760000,0,23760000,1481809.0,61.0,최진영,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41192014,5,0,,,,,
C26010900012,24모2386,24모2386,K3,1.6 GDI 트렌디,진주색,47354,2014-05-30,판매완료,97,현물,플랫폼,헤이딜러,안인길,2026-04-17,19290000,6590000.0,5700000,0,5700000,-809091.0,30.0,김나현,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41577977,7,0,,,,,
C26012100001,27버2886,27버2886,LF쏘나타 뉴라이즈 하이브리드,2.0 HEV 모던,진회색,53663,2018-01-04,판매완료,89,현물,플랫폼,헤이딜러,황상희,2026-04-16,32630000,14100000.0,14500000,0,14500000,363636.0,44.0,이관호,3,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41411772,30,0,,,,,
